20,0.005044848782898
40,0.006262740252897
60,0.008348454157043
80,0.011077966590208
100,0.01310882289083
119.997558176446,0.014423132427911
140,0.01726410022921
160,0.021640406897981
180,0.022788812237468
200,0.028006381527148
220,0.031797376839462
240,0.034239071017422
260,0.039554948676762
280,0.041865952222257
300,0.048324767422362
320,0.05329672934394
340,0.056737592598883
360,0.06169253318971
380,0.06514058162409
400,0.069116440053482
420,0.068553355148854
439.997252948502,0.069576070275419
460,0.063828774415422
480,0.05458571194783
500,0.046818238270583
520,0.031604063211819
540,0.017895280447071
560,0.006306413211451
579.997252948502,0.001269556722407
600.002441823554,0.000127929472969
